年月,地區,卡數,總交易筆數,總交易金額[新臺幣],跨境交易筆數,跨境交易金額[新臺幣]
202002,64000000,2262754,9934472,18544364096,263740,799548425
202002,10013000,405809,1673195,3184324155,39981,119316582
202002,10017000,308535,1392072,2332344255,35261,99009944
202002,10002000,246217,1120970,2017205523,30260,81902541
202002,10015000,172224,787070,1387898797,18904,49248518
202002,10014000,87779,389512,696653280,8252,22045333
202002,10016000,42022,191707,342475341,4830,12201824
202002,09020000,40309,178486,320116906,3936,10315122
202002,09007000,5291,28761,49783960,872,2120378
202003,63000000,3416431,19654884,40098535269,484258,2012250658
202003,65000000,4389183,22795972,38564104425,439339,1300902102
202003,68000000,1985078,9987879,17119423439,184887,507773001
202003,10004000,500497,2678118,4555781409,45687,167596925
202003,10018000,504808,2764112,4685790801,113719,147205662
202003,10005000,332440,1603322,2608851204,24388,62853940
202003,66000000,2517247,12338546,23026646066,229783,707175411
202003,10007000,705630,3151083,5882077183,56331,141312323
202003,10008000,242117,1089249,1860250166,18775,44914760
202003,10009000,294129,1326985,2300683141,21063,53261339
202003,10010000,223005,976920,1675427977,14885,34121229
202003,10020000,208805,971654,1820439441,16349,48221559
202003,67000000,1400299,6370272,11211783324,109150,340226971
202003,64000000,2312020,10764030,19352180866,192040,489818156
202003,10013000,409260,1772015,3155536021,29896,72635722
202003,10017000,316521,1520858,2450200036,26537,64246398
202003,10002000,255965,1228562,2105820283,22105,53924569
202003,10015000,175019,851917,1408245925,14419,32990457
202003,10014000,89284,412055,708087919,6413,14913674
202003,10016000,41459,193321,313051214,3625,7140950
202003,09020000,40018,183435,285801560,3109,8110202
202003,09007000,5145,27916,40548798,548,707852
202004,63000000,3434559,19863966,36307673077,342572,1146996607
202004,65000000,4427221,23217670,36562059630,342857,905526950
202004,68000000,2017727,10272698,16718727879,143220,354900637
202004,10004000,507955,2763379,4411108001,35914,104879408
202004,10018000,512887,2798752,4673008540,38168,155526745
202004,10005000,336021,1656808,2561339222,19846,47900277
202004,66000000,2537967,12539103,22069169692,178681,477167278
202004,10007000,711720,3209970,5661205858,48261,94518190
202004,10008000,243888,1098974,1812253637,14774,32160305
202004,10009000,295545,1333137,2279397341,18518,41506367
202004,10010000,223788,979380,1649015723,12253,28472312
202004,10020000,209117,985939,1703734035,13413,31810420
202004,67000000,1418297,6485026,11201856064,86371,203327406
202004,64000000,2327427,10746854,18723256097,150852,354504634
202004,10013000,409828,1760739,3119682988,24494,46032939
202004,10017000,319607,1559099,2404664335,21483,46042243
202004,10002000,255475,1237985,1981421973,17465,32233064
202004,10015000,174391,858470,1402783843,11733,26547039
202004,10014000,90048,414044,697919559,5370,10268012
202004,10016000,41538,192981,284428274,3382,5631883
202004,09020000,40961,189917,268110858,2754,6522660
202004,09007000,5086,28043,37130628,429,519507
202005,63000000,3421654,20569391,44115180825,350540,1259445523
202005,65000000,4398105,23832299,40478750556,346522,848964708
202005,68000000,2001473,10473564,18263412442,147598,345259664
202005,10004000,504855,2843666,5522910906,36469,98159419
202005,10018000,508535,2883190,5891636263,38779,100114837
202005,10005000,331942,1674728,2780823194,20343,49982585
202005,66000000,2522456,12825320,24379583974,184288,481983936
202005,10007000,707604,3266976,5934322261,49126,98654158
202005,10008000,241738,1102866,1873931604,15182,29631930
202005,10009000,296094,1362010,2404030757,19023,42189049
202005,10010000,224232,1004787,1721333655,12991,27022962
202005,10020000,208644,988278,1871953439,13867,29872034
202005,67000000,1410547,6644866,12433474978,87796,218930277
202005,64000000,2322798,11027951,20565339114,157933,367866725
202005,10013000,407989,1788752,3357971701,24900,51777484
202005,10017000,314197,1569362,2557164940,22891,49931773
202005,10002000,254551,1246831,2168421064,18245,34735241
202005,10015000,173133,846965,1460135822,11832,24425038
202005,10014000,89515,420791,724483585,5719,11067467
202005,10016000,42445,209506,363766180,3519,6144627
202005,09020000,41272,201196,309104689,2483,4314834
202005,09007000,5382,33014,50193117,499,671786
202006,63000000,3461242,20849360,72764151235,338001,1255000733
202006,65000000,4441544,24001116,51312480586,332010,852270341
202006,68000000,2022519,10526410,22029344829,140085,355320864
202006,10004000,513974,2855167,8350312080,35962,109535602
202006,10018000,515089,2887205,9329809601,37777,107541157
202006,10005000,334950,1663056,3198508093,19667,49287946
202006,66000000,2540637,12767645,31923729352,178253,499584262
202006,10007000,712550,3243770,7478678337,46097,109010475
202006,10008000,242051,1091770,2157284734,14967,32132590
202006,10009000,297779,1351730,3083786549,18678,39926667
202006,10010000,224913,987271,1926538598,12249,28494457
202006,10020000,208796,970864,2185591556,13815,28779491
202006,67000000,1427041,6645811,15573479284,84624,209198296
202006,64000000,2336433,10946439,24797899936,152323,351045149
202006,10013000,411049,1784239,3677969706,23781,50630916
202006,10017000,317723,1580362,2895910398,21645,52461576
202006,10002000,257246,1257858,2375726482,16743,34882958
202006,10015000,174221,851104,1601616964,11541,24888805
202006,10014000,90319,425796,804804223,5157,10632010
202006,10016000,42951,211045,411364956,3231,5127323
202006,09020000,41368,202357,348239384,2126,3728538
202006,09007000,5523,33720,58308078,449,855022
202007,63000000,3732746,24326207,45170606870,395981,1427692600
202007,65000000,4808755,28016348,44013205260,379132,1002322996
202007,68000000,2186000,12278659,19638485019,159380,407773946
202007,10004000,559803,3378712,5436320033,40143,142730941
202007,10018000,556908,3377961,5529233407,45005,109732137
202007,10005000,365850,1953884,3041476076,21798,66120437
202007,66000000,2770963,15043075,26319090372,199215,583099515
202007,10007000,782064,3853179,6686950108,51991,117023759
202007,10008000,267487,1302170,2143441960,17025,43694473
202007,10009000,327452,1599404,2647695611,20333,40545010
202007,10010000,248545,1174649,1927162750,13284,31543632
202007,10020000,228868,1157270,2117957868,15107,37420592
202007,67000000,1577456,7960078,13743407332,97110,237730424
202007,64000000,2562280,12940019,22561844206,173764,422254293
202007,10013000,451222,2090362,3728632984,26333,54901773
202007,10017000,346773,1846969,2807791084,25176,58044992
202007,10002000,281701,1484823,2374742240,18726,40930319
202007,10015000,191731,1015708,1662919476,13016,29388161
202007,10014000,98726,500023,832151363,6134,11704826
202007,10016000,46528,234188,392347995,3257,6254139
202007,09020000,45110,236406,362835642,2279,3712246
202007,09007000,6098,39118,61934128,418,441498
202008,63000000,3768870,24946078,43984066541,433576,1798039965
202008,65000000,4869172,28605383,44483860778,414411,1174846379
202008,68000000,2220624,12560685,20047399724,173711,453719645
202008,10004000,568613,3494112,5526849738,44318,157148121
202008,10018000,564687,3495035,5582874925,49372,161425563
202008,10005000,370832,2011513,3156846458,23514,68116078
202008,66000000,2802822,15371633,26839524342,218226,629503807
202008,10007000,792109,3939456,6827677398,56337,129653137
202008,10008000,270590,1333340,2184361037,17829,39830306
202008,10009000,333481,1635174,2771733229,22411,46174905
202008,10010000,252547,1204436,1974944478,14594,32151765
202008,10020000,231875,1176453,2111552634,15793,44644979
202008,67000000,1596366,8137588,13695004126,108331,279348742
202008,64000000,2585590,13170890,22582571822,189286,495753844
202008,10013000,456276,2136264,3831082889,29233,69059403
202008,10017000,348950,1879992,2845765588,27184,59363383
202008,10002000,283909,1522061,2444639812,20484,49167128
202008,10015000,193926,1034319,1667064045,13792,32312560
202008,10014000,100936,522810,845254214,6280,12756573
202008,10016000,47084,238728,402440020,3282,6310456
202008,09020000,44627,233079,350729928,2617,4665459
202008,09007000,6073,37775,62801688,445,440493
202009,63000000,3594428,22960292,41267700437,396345,1797598847
202009,65000000,4634632,26166791,41004188259,376842,1125343503
202009,68000000,2102436,11297745,18301146520,154878,409173172
202009,10004000,535257,3126966,5124898970,39745,199218759
202009,10018000,535561,3131767,5251021741,42911,140608466
202009,10005000,350265,1806909,2863470991,20917,57995256
202009,66000000,2681025,14068817,26381703772,195551,629138201
202009,10007000,747290,3565609,6408845899,49834,119341129
202009,10008000,255359,1212956,2057651818,15926,47352325
202009,10009000,314105,1483429,2502431332,18580,45739906
202009,10010000,236336,1090633,1789931656,12710,25262321
202009,10020000,219491,1072901,1948512001,14999,36862083
202009,67000000,1487079,7177707,12156222281,94721,246906788
202009,64000000,2447088,12050681,21390067002,169087,443411749
202009,10013000,432518,1962183,3505366020,24832,54782965
202009,10017000,329333,1703656,2595280495,24318,62141860
202009,10002000,269908,1373354,2260392865,18201,42955590
202009,10015000,183837,942936,1531506450,12073,25726529
202009,10014000,95562,473890,774838963,5724,12194990
202009,10016000,45089,219579,366092162,2925,6195642
202009,09020000,43060,213934,351751659,2178,5977135
202009,09007000,5668,33276,55344414,392,562407
202010,63000000,3849516,26406283,46143254976,480777,2312227608
202010,65000000,4986621,30299132,45923129474,441562,1313754746
202010,68000000,2276848,13422339,20787914202,187142,492540122
202010,10004000,581784,3708335,5754342607,47474,268777877
202010,10018000,576059,3677315,5691664530,52494,165932372
202010,10005000,378227,2137290,3097394132,25429,56443947
202010,66000000,2876353,16551281,27300236584,231579,723346367
202010,10007000,807343,4205569,6853426785,58480,137753905
202010,10008000,275446,1432137,2176593205,18445,45643559
202010,10009000,340315,1754897,2720699669,21575,77119257
202010,10010000,256133,1276129,1983569962,14740,33045475
202010,10020000,237964,1271513,2122022490,17419,44003475
202010,67000000,1646073,8929403,15216644318,117071,310089798
202010,64000000,2648495,14267876,23435340568,201040,552838066
202010,10013000,471667,2340772,3960547042,29301,73129694
202010,10017000,357492,2003777,2919993777,28579,71838280
202010,10002000,291786,1631513,2468403195,21363,49191765
202010,10015000,201036,1132584,1749884950,14092,32191358
202010,10014000,102913,551267,827668241,6401,12662741
202010,10016000,48590,253369,401393531,3327,6696231
202010,09020000,46437,242916,375436176,2495,4003517
202010,09007000,6000,37311,57862495,439,395161
202011,63000000,3912532,26645137,51386877588,506616,2203987764
202011,65000000,5059695,30586271,50598440937,468811,1494643836
202011,68000000,2301672,13512129,22564686203,201245,571177292
202011,10004000,591476,3745621,6328302625,52389,207636276
202011,10018000,587368,3739978,6567266086,56066,192357300
202011,10005000,383926,2139512,3411683773,26272,64828918
202011,66000000,2916087,16573226,29003764552,250505,832987865
202011,10007000,818914,4230849,7384039566,66342,151035044
202011,10008000,278349,1435342,2340836086,20091,50127253
202011,10009000,343428,1756725,2902150398,23103,53586063
202011,10010000,258568,1280390,2106882852,16525,40191874
202011,10020000,238938,1250210,2231676088,17975,48428786
202011,67000000,1665297,8956620,15377038525,126688,356251875
202011,64000000,2681172,14299105,25846328189,208507,620954823
202011,10013000,474588,2310144,4212983192,30167,76794018
202011,10017000,362293,2010528,3160906474,29284,75956801
202011,10002000,296556,1636626,2696623666,22989,54471047
202011,10015000,201842,1115870,1855129017,15048,37896582
202011,10014000,105686,561777,928959416,6889,13659697
202011,10016000,49007,254322,428287247,3864,8133219
202011,09020000,46239,239699,393581802,2781,5558039
202011,09007000,6138,37718,64462977,493,797985
202012,63000000,3922477,27144990,52809579946,505705,2141731727
202012,65000000,5094877,31096822,53031063270,472671,1552190777
202012,68000000,2317541,13753549,23539017168,205581,570413578
202012,10004000,596496,3808779,6646096027,53724,213542353
202012,10018000,592046,3797089,6818072594,57259,169053437
202012,10005000,388440,2176180,3611944821,28040,65969593
202012,66000000,2973479,17065106,31959864571,252572,795121746
202012,10007000,831239,4320409,8133138753,69584,143918483
202012,10008000,284091,1464894,2526076126,19955,44650920
202012,10009000,348914,1790019,3111465409,23337,52734770
202012,10010000,262082,1304728,2321357906,16306,39001095
202012,10020000,241247,1270830,2395630380,18935,50002169
202012,67000000,1677532,9070872,16065711713,127375,354255452
202012,64000000,2707789,14606137,26851910636,216615,580736344
202012,10013000,480873,2367695,4521795868,30091,78647166
202012,10017000,364965,2056611,3422906507,31060,83310846
202012,10002000,301114,1677956,2944176952,23907,50599995
202012,10015000,204763,1138036,1959591603,14824,34509761
202012,10014000,107016,575142,992964020,6845,13776366
202012,10016000,49816,264598,480245783,3696,7447266
202012,09020000,47002,247357,418519415,3047,5870650
202012,09007000,6280,38461,66608109,407,455027
202101,63000000,3917475,27650810,48872579058,477679,2067559084
202101,65000000,5102371,31881859,49861408816,456074,1306981211
202101,68000000,2315943,14001805,22438337558,195257,609870683
202101,10004000,597676,3874766,6281187021,50247,230838729
202101,10018000,588403,3838395,6206886552,55903,193662518
202101,10005000,390496,2237914,3462551423,27427,66966530
202101,66000000,2985131,17532207,30284865809,242683,744430840
202101,10007000,836872,4442215,7563262404,65066,168937876
202101,10008000,285981,1512554,2424052819,19613,43558259
202101,10009000,350829,1840323,3023840209,23291,49909386
202101,10010000,266727,1355691,2177406079,15341,36109681
202101,10020000,242260,1306266,2268428064,17275,46658805
202101,67000000,1693937,9403393,15595214305,123768,326750158
202101,64000000,2721307,14995254,25315876735,211689,543676460
202101,10013000,483703,2430102,4195283116,30425,90901529
202101,10017000,368142,2113812,3215479495,29689,88274914
202101,10002000,300296,1697547,2671072790,23407,50987776
202101,10015000,206050,1187164,1910312338,14442,31253463
202101,10014000,108165,593077,956359125,6659,13907848
202101,10016000,49866,270462,439093428,3622,6889043
202101,09020000,46381,243874,395325149,3381,7256848
202101,09007000,6251,40050,66402655,499,789678
202102,63000000,3727279,23357540,38590278827,407313,1685640173
202102,65000000,4863389,27223602,40631836922,390859,1097634319
202102,68000000,2223373,12068616,18536767757,168655,466735716
202102,10004000,570383,3308057,5081823255,43507,132898696
202102,10018000,561427,3265466,5188499745,45975,213931294
202102,10005000,368003,1882774,2821537727,23671,51203809
202102,66000000,2831135,15000618,25277333866,209811,663568901
202102,10007000,787052,3755288,6314366490,53017,122056650
202102,10008000,269307,1275825,1995331545,16065,34999064
202102,10009000,331532,1550872,2491594370,20568,52524230
202102,10010000,250560,1147239,1802553710,14403,37360601
202102,10020000,228138,1103148,1868071524,15318,44447176
202102,67000000,1595517,7996253,12690742074,106413,266178350
202102,64000000,2578630,12853469,20674813373,190424,476648862
202102,10013000,453105,2045768,3396975603,25584,70982243
202102,10017000,349544,1802266,2606049089,25552,63884965
202102,10002000,282706,1427890,2189278489,20226,44494854
202102,10015000,193425,980749,1551678353,13155,27828547
202102,10014000,101065,497399,768756323,5962,12404909
202102,10016000,46635,225848,373713013,3245,8286813
202102,09020000,43415,204450,338961427,2827,4281136
202102,09007000,5973,36402,57789110,486,1063429
202103,63000000,3783232,25622334,41780746358,436753,1901922911
202103,65000000,4935154,29713836,42414873604,427577,1279919352
202103,68000000,2251405,13099329,19210948438,186305,503785230
202103,10004000,583748,3608544,5224128910,47953,160585152
202103,10018000,571593,3541115,5198009932,49433,154353806
202103,10005000,380263,2085538,2973948675,26513,62252862
202103,66000000,2892565,16468773,26429890851,231049,683987104
202103,10007000,809585,4153112,6760654708,57658,137169190
202103,10008000,276499,1414561,2115532433,18434,38322541
202103,10009000,342105,1745189,2663090881,23020,48295049
202103,10010000,258093,1287806,1947488726,15167,34092511
202103,10020000,233375,1217475,1983592202,17665,42023602
202103,67000000,1637710,8860580,13381060198,116028,296242070
202103,64000000,2620220,14020638,22023834480,201274,575814958
202103,10013000,465218,2276905,3705991480,28150,67646462
202103,10017000,356622,1982379,2816403230,28252,78006623
202103,10002000,291102,1580379,2352842328,22301,47191597
202103,10015000,196795,1074346,1589174720,14254,26558963
202103,10014000,104147,555406,838991542,6740,10723141
202103,10016000,47871,250741,402106236,3601,9592572
202103,09020000,43442,220331,342862222,2558,4555506
202103,09007000,5904,36763,50893767,463,588963
202104,63000000,3868973,26840330,44170396529,433821,2005652429
202104,65000000,5064217,31057908,44993169961,415694,1269238348
202104,68000000,2316862,13755629,20706456699,183265,467715617
202104,10004000,600662,3817016,5811476381,47427,146759193
202104,10018000,587450,3732126,5772775819,48819,155976849
202104,10005000,391207,2190115,3209437810,34238,62012421
202104,66000000,2971457,17147272,27810104997,226283,739660769
202104,10007000,832898,4341454,7130951063,56741,132120765
202104,10008000,285153,1470920,2286633899,17570,37558446
202104,10009000,351844,1820646,2901820235,21818,46269860
202104,10010000,265327,1333566,2091816329,15333,36430498
202104,10020000,239883,1270242,2091636795,16854,40863581
202104,67000000,1684116,9195591,14359057711,111888,289772605
202104,64000000,2694324,14666077,23446668894,190238,490588088
202104,10013000,482141,2389324,3980029129,27394,61039685
202104,10017000,365800,2065870,2955925272,28655,83451531
202104,10002000,297841,1637023,2493576828,21151,41501510
202104,10015000,204585,1124005,1745835974,14343,26422166
202104,10014000,107366,574806,898540243,6830,15024339
202104,10016000,48895,255251,400584445,3593,6116689
202104,09020000,45519,233546,338039015,2240,3843662
202104,09007000,6072,39195,59227481,429,1090369
202105,63000000,3844834,27378924,49913525960,519691,2129548234
202105,65000000,5062788,32192141,48338047365,495507,1375138188
202105,68000000,2324136,14491436,22172346649,214289,544670417
202105,10004000,605189,4035736,7143654622,54998,178982463
202105,10018000,592487,3968415,7865706264,58648,209898978
202105,10005000,394358,2357154,3431437882,44049,72484851
202105,66000000,2983415,18184784,29781622841,264539,822545597
202105,10007000,841113,4671317,7489131953,64722,150272746
202105,10008000,287534,1570795,2399693432,20507,46409655
202105,10009000,353956,1923544,3040195927,25063,47088632
202105,10010000,267635,1413467,2157775756,16874,38056738
202105,10020000,242359,1349388,2237072113,19182,53194144
202105,67000000,1689100,9664931,15864140220,128329,343560319
202105,64000000,2687867,15271636,24561377142,225601,559144574
202105,10013000,483122,2527611,4078139142,32695,80349815
202105,10017000,365913,2142415,3185141915,32236,82370814
202105,10002000,300312,1773379,2661351455,24632,50096691
202105,10015000,207384,1217373,1851194469,16577,34481098
202105,10014000,108472,607578,936216875,8058,18515066
202105,10016000,48424,257738,375552675,3743,5338510
202105,09020000,45571,244498,360152696,2554,4669004
202105,09007000,5945,37415,54181449,540,900443
202106,63000000,3595212,24189800,70899340851,568109,2224935261
202106,65000000,4766466,28821662,51082430787,540070,1485274027
202106,68000000,2213066,13352685,22537574980,238702,610013482
202106,10004000,573252,3676118,8968388485,60978,190374189
202106,10018000,559762,3631680,9452235463,63824,197026202
202106,10005000,374113,2147950,3421005393,45320,79101744
202106,66000000,2824716,16761760,32699677236,283120,849410075
202106,10007000,795455,4316846,7491634599,74978,166965078
202106,10008000,272631,1442035,2321086633,21915,44412723
202106,10009000,336290,1766741,3134377832,26230,52589549
202106,10010000,254322,1283721,2116868758,19416,123994449
202106,10020000,229148,1223451,2186069112,19601,51675671
202106,67000000,1600099,8774796,16071212919,138972,340263232
202106,64000000,2522542,13738988,24571829115,239865,579137111
202106,10013000,456634,2296330,3730518858,35475,76753390
202106,10017000,346848,1938548,2983165040,33744,90986179
202106,10002000,286827,1647519,2456319039,27248,53905650
202106,10015000,197416,1127249,1692320267,17708,35500028
202106,10014000,103663,559933,870583862,9245,17197146
202106,10016000,45035,233975,333727344,4172,6127741
202106,09020000,42855,217794,328079704,2912,5006554
202106,09007000,5615,31739,46550264,587,706770
202107,63000000,3704472,26777078,39356476419,613806,2502231626
202107,65000000,4951564,31950536,42173930769,558456,1642717307
202107,68000000,2307189,14674801,19819903020,246020,735861546
202107,10004000,597768,4038306,5585902079,61498,205548140
202107,10018000,580517,3960747,5532457014,67016,213125997
202107,10005000,391553,2376947,3174022051,41603,82505266
202107,66000000,2955024,18506180,26639561026,293458,930206036
202107,10007000,832255,4731403,6755960679,72266,168083081
202107,10008000,285369,1594428,2212854858,22673,45351702
202107,10009000,351317,1937285,2771780479,27426,52034510
202107,10010000,266267,1409735,2007129884,20546,42488983
202107,10020000,238214,1336557,1978431971,20540,59322856
202107,67000000,1673640,9673453,13723558616,144967,370156825
202107,64000000,2648431,15214383,21977814201,260694,627367820
202107,10013000,480909,2545629,3776470023,36537,84650967
202107,10017000,360796,2127715,2771679038,35330,97639819
202107,10002000,299169,1804362,2386768950,27113,55428364
202107,10015000,205643,1242745,1703655347,19310,39308270
202107,10014000,108607,619248,855580098,8796,15971957
202107,10016000,47357,262543,348617674,4072,7261718
202107,09020000,44648,242179,323090982,3190,5674262
202107,09007000,5887,37922,47466073,524,640441
202108,63000000,3866017,29575760,44447883633,622716,2475244544
202108,65000000,5142546,34974313,47785793054,557773,1637447319
202108,68000000,2403033,15987710,22291437860,240667,686100842
202108,10004000,619204,4396762,6237672909,63237,216753138
202108,10018000,601218,4287556,6200346513,67882,215285552
202108,10005000,405152,2550065,3514270615,39726,85016893
202108,66000000,3065337,19940214,29822859048,290206,874300501
202108,10007000,864740,5093648,7664032709,72897,168360085
202108,10008000,296154,1714871,2464519582,23141,43988876
202108,10009000,365884,2099611,3197050830,27052,58661204
202108,10010000,277124,1528433,2212553859,21795,44425161
202108,10020000,247033,1457039,2210984417,20702,57939860
202108,67000000,1741973,10439316,15563764018,144262,386889014
202108,64000000,2767958,16512878,24594583392,255305,687468096
202108,10013000,500896,2751353,4248992138,35794,85735684
202108,10017000,373617,2331552,3085839344,35268,95027810
202108,10002000,310300,1956353,2679205028,26285,52841608
202108,10015000,211493,1334013,1895385471,17797,37463468
202108,10014000,111992,673125,953408837,8632,16063803
202108,10016000,49956,292418,417875498,3871,6406450
202108,09020000,46216,261916,383478258,3441,7741938
202108,09007000,6338,43618,64823807,497,669107
202109,63000000,3868309,28930892,44016971940,611451,2714822487
202109,65000000,5138608,34128177,47069304661,544189,1679371856
202109,68000000,2388765,15462891,22028752734,237448,749945535
202109,10004000,618156,4278186,6128909109,60279,209495995
202109,10018000,601142,4167033,5974755814,64738,214515028
202109,10005000,404789,2468417,3476760606,37308,82827354
202109,66000000,3073490,19439797,29980232572,284169,854969942
202109,10007000,864074,4937585,7611565281,69599,163922629
202109,10008000,294273,1656743,2442334717,22221,50522629
202109,10009000,365417,2035229,3118365861,26725,149968175
202109,10010000,274906,1489147,2166640091,27893,56705137
202109,10020000,245605,1401981,2111262450,20880,53320605
202109,67000000,1728700,10127932,14652241994,140293,376648453
202109,64000000,2748921,16103154,24159665794,241630,632703817
202109,10013000,496736,2651530,4095841127,33726,81671071
202109,10017000,371790,2249736,3013647921,34094,98619922
202109,10002000,307565,1843702,2575596023,26410,51450678
202109,10015000,209352,1256226,1803885462,16967,34401307
202109,10014000,110776,632984,912767318,7907,17369187
202109,10016000,49535,278172,407301879,4144,7267403
202109,09020000,45695,251211,364367915,3284,6265909
202109,09007000,6269,41501,59524059,458,626851
202110,63000000,3968405,30847221,47312360727,617964,2604880675
202110,65000000,5265767,36353945,50236122361,560632,1735127029
202110,68000000,2448580,16420572,23179706671,244209,759228291
202110,10004000,631971,4540459,6516035693,60977,239187732
202110,10018000,612639,4402036,6281744220,64405,268070275
202110,10005000,413681,2620733,3598231854,36509,90779248
202110,66000000,3132479,20593587,30974140436,291298,892643847
202110,10007000,883558,5270612,7831104333,71163,164308453
202110,10008000,302209,1769780,2521785741,22472,53030837
202110,10009000,374039,2179078,3158437991,27150,63571089
202110,10010000,281989,1610597,2343980600,33617,79584147
202110,10020000,251201,1503169,2278963999,21415,57290615
202110,67000000,1766886,10752422,15208877724,142149,397449234
202110,64000000,2818333,17129587,25329162890,246373,614114011
202110,10013000,507881,2816146,4356235542,35239,87562082
202110,10017000,380183,2388372,3228433495,35119,97822382
202110,10002000,313849,1962509,2680410216,28452,52859826
202110,10015000,214938,1325608,1982862024,17338,34902065
202110,10014000,112214,665484,938265281,8471,14582564
202110,10016000,51243,297452,418980782,3901,6210942
202110,09020000,45605,252222,370960719,3573,5641766
202110,09007000,6412,43984,65751381,548,675095
202111,63000000,4028563,31038507,53039212163,672088,3049560806
202111,65000000,5353616,36726676,55267225967,625763,2101091554
202111,68000000,2489078,16575963,25522932222,273905,822114567
202111,10004000,639159,4550208,7005875972,68756,262930009
202111,10018000,621625,4433194,6861577647,76582,311252720
202111,10005000,418099,2632176,3838278077,42349,108599593
202111,66000000,3167349,20617429,32503431001,331910,1154587648
202111,10007000,893183,5256517,8336399886,78595,203493929
202111,10008000,305324,1762240,2686078207,24531,68227717
202111,10009000,376613,2171113,3350641578,30122,68934052
202111,10010000,283991,1610213,2469246529,34266,70302721
202111,10020000,253638,1503596,2441564214,23053,64988777
202111,67000000,1804491,10974236,18810744508,159211,516634803
202111,64000000,2859161,17272830,27945564801,269119,762786464
202111,10013000,511690,2812877,4587236344,37948,96677304
202111,10017000,386168,2426060,3512587166,37676,113561824
202111,10002000,319352,1987088,2974410436,30812,70419711
202111,10015000,218222,1350250,2051249464,19574,45905159
202111,10014000,113778,669270,1026113399,9156,18487312
202111,10016000,52890,311467,498350300,4344,7859496
202111,09020000,47475,268968,456303084,3856,7295135
202111,09007000,6668,45083,73427021,696,2706854
202112,63000000,4048096,32112950,53485692533,655382,2816848946
202112,65000000,5379840,37711166,55600730126,622287,1875748532
202112,68000000,2500525,17075046,25298263764,300040,805733308
202112,10004000,649960,4743543,7566095136,65127,239824587
202112,10018000,630345,4639667,7466098776,74270,279348841
202112,10005000,423141,2758044,4026826409,80411,110860527
202112,66000000,3207150,21413438,34068500812,351224,1154657889
202112,10007000,900293,5406129,8562491330,77653,186442080
202112,10008000,308113,1812484,2755193757,24112,61003601
202112,10009000,380264,2229727,3397911639,29279,69601974
202112,10010000,286250,1668404,2500509357,57872,71121898
202112,10020000,255152,1536342,2462396815,21742,61247876
202112,67000000,1808336,11135655,17042144162,151150,435258688
202112,64000000,2875665,17736831,28074787234,265837,676370497
202112,10013000,515768,2887569,4666897965,37669,108244470
202112,10017000,387164,2480370,3517238697,36990,109756828
202112,10002000,320930,2022886,3038902965,32272,68885578
202112,10015000,219370,1386407,2080169207,19170,39018090
202112,10014000,115074,695324,1045615448,9526,17833488
202112,10016000,52807,310445,498123253,4378,8481652
202112,09020000,48344,279160,489646173,3790,5671620
202112,09007000,6638,44699,77813925,623,1258149
202201,63000000,4012331,31228504,49890399017,610579,2749389552
202201,65000000,5360364,37021396,52895502291,595362,1858707382
202201,68000000,2482152,16630959,24140164682,268331,807003336
202201,10004000,642557,4563796,6843993379,64727,229953579
202201,10018000,621604,4417643,6634670783,70255,268674549
202201,10005000,421192,2666287,3797422069,47548,98309505
202201,66000000,3196471,20993845,33144751395,311090,1029197847
202201,10007000,898216,5291084,8165224289,75603,175941761
202201,10008000,307228,1784304,2671043324,23968,53354601
202201,10009000,380754,2185884,3317381327,30259,60160983
202201,10010000,285617,1603312,2394572308,27164,65157351
202201,10020000,253848,1503600,2348287092,20664,53890691
202201,67000000,1803377,10875146,16536638018,147602,434993102
202201,64000000,2851327,17231446,26597937548,253594,674860281
202201,10013000,512340,2820873,4419831379,40803,102428179
202201,10017000,385458,2441014,3369910553,35288,98185467
202201,10002000,320633,2004807,2872899759,29538,84640950
202201,10015000,221061,1382384,2053037791,18204,47361366
202201,10014000,115320,681396,1033429162,8407,16963098
202201,10016000,52355,301426,455876022,4209,8784085
202201,09020000,47420,265796,453986412,3666,5593590
202201,09007000,6631,43992,70522148,856,2270926
202202,63000000,3864325,27454220,40240125745,575284,2320886500
202202,65000000,5171458,32749272,44499132020,560081,1699514160
202202,68000000,2418083,14863516,20807924148,244904,665429787
202202,10004000,625200,4092877,6018958119,62196,208866187
202202,10018000,603728,3982040,5837926054,65984,262933047
202202,10005000,404966,2333623,3260906700,33173,78904313
202202,66000000,3087627,18704328,28141666476,291929,941462820
202202,10007000,867991,4723049,7116379965,73284,164116712
202202,10008000,295390,1580523,2272712441,23032,59463292
202202,10009000,368349,1962528,2884601688,29027,58660762
202202,10010000,275817,1423772,2062489928,24014,58492188
202202,10020000,245306,1341887,1991897400,20017,64204299
202202,67000000,1737093,9759955,14157660415,142509,414897747
202202,64000000,2749511,15508156,22396350539,243560,640755521
202202,10013000,495499,2549491,3829899191,41535,104634042
202202,10017000,371890,2158901,2862630943,33180,88301711
202202,10002000,310019,1779771,2436720754,27852,56573143
202202,10015000,211642,1227591,1751984522,17380,41260039
202202,10014000,109215,604649,849194918,8850,16520909
202202,10016000,50279,272211,403474710,4066,6982242
202202,09020000,45215,237067,382173395,3416,6091738
202202,09007000,6298,41001,66901832,817,4020451
202203,63000000,4036610,32273272,46713603444,643743,3068944292
